# Spike B promisc - run 5, host-timestamped, 2026-08-09, nRF54L15 DK (COM7, 115200) running
# ant_core/spike/promisc built for nrf54l15dk/nrf54l15/cpuapp.
#
# Rig: two boards. The capture board hears; the Adafruit Feather nRF52840
# already flashed with the shipping dongle firmware (0FCF:1009, serial
# ...6183) is driven as an ANT+ master by
# ant_core/spike/promisc/spike_b_drive.py --role master. Zero Feather flashes.
# Device under test: #14871 (0x3A17), device type 0x0B, transmission type 5,
# channel period 8182 (4.005 Hz) - the same transmitter Spike A used.
#
# Radio: promiscuous, PCNF0=0, BALEN=2 (on-air address A6 C5 17), STATLEN=12,
# BASE0=BASE1=0xA3650000, eight logical addresses armed (RXADDRESSES=0xFF) with
# the real devnum_lo at slot 5 and seven decoys.
#
# Line format:
#   P t=<us> dt=<us since this device's previous frame> OK|ER m=<RXMATCH>
#     rssi=<dBm> dn=<device number> ty=<device type> tt=<transmission type>
#     B3=<the byte under investigation> pl=<8 payload bytes> crc=<RADIO->RXCRC>
#     air=<us from the ADDRESS interrupt to the END interrupt>
#   S <running counters and a histogram of B3 over CRC-valid frames>
# Payload byte 0 marks what the host asked for: B0 broadcast, A0 acknowledged,
# C0 burst; byte 1 is that message's sequence number in the host script.
# Counters in S lines are cumulative since the board booted, so they span every
# run made without a reflash, not just this one.
#
# Only CRC-valid frames from this device are printed, plus CRC-failing frames
# whose channel ID still reads correctly (there were none). Frames rejected by
# the CRC are noise through a 3-byte matcher and are counted, not printed.
#
# As run 1 but every line carries the host monotonic clock (seconds
# since the logger started) in front of it, which is what the slot
# phase, jitter and open-time figures in docs/spike-b-results.md are
# read from. Host sequence: 10 s broadcast, 2 acknowledged messages,
# a 1-block and a 12-block burst, 6 s broadcast.
#
# host t0 = monotonic 153918.687000
   14.297 S t=2338573642 ours=804 foreign=0 longframe=0 crc_ok=804 crc_err=6772 addr=7576 end=7576 dropped=0  B3: 0A=768 8A=9 AA=27
   49.141 P t=2373439272 dt= +249696 OK m=5 rssi=-34 dn=14871 ty=0B tt=5 B3=0A pl=B01A5AA500112233 crc=5613 air=96
   49.422 P t=2373688983 dt= +249711 OK m=5 rssi=-33 dn=14871 ty=0B tt=5 B3=0A pl=B01B5AA500112233 crc=EE72 air=82
   49.641 P t=2373938678 dt= +249695 OK m=5 rssi=-37 dn=14871 ty=0B tt=5 B3=0A pl=B01C5AA500112233 crc=F736 air=84
   49.922 P t=2374188362 dt= +249684 OK m=5 rssi=-32 dn=14871 ty=0B tt=5 B3=0A pl=B01D5AA500112233 crc=4F57 air=112
   50.156 P t=2374438068 dt= +249706 OK m=5 rssi=-31 dn=14871 ty=0B tt=5 B3=0A pl=B01E5AA500112233 crc=97D5 air=88
   50.422 P t=2374687762 dt= +249694 OK m=5 rssi=-32 dn=14871 ty=0B tt=5 B3=0A pl=B01F5AA500112233 crc=2FB4 air=90
   50.688 P t=2374937457 dt= +249695 OK m=5 rssi=-32 dn=14871 ty=0B tt=5 B3=0A pl=B0205AA500112233 crc=FCD0 air=91
   50.906 P t=2375187149 dt= +249692 OK m=5 rssi=-33 dn=14871 ty=0B tt=5 B3=0A pl=B0215AA500112233 crc=44B1 air=112
   51.125 P t=2375436847 dt= +249698 OK m=5 rssi=-34 dn=14871 ty=0B tt=5 B3=0A pl=B0225AA500112233 crc=9C33 air=95
   51.422 P t=2375686542 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0235AA500112233 crc=2452 air=97
   51.641 P t=2375936238 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0245AA500112233 crc=3D16 air=97
   51.922 P t=2376185934 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0255AA500112233 crc=8577 air=97
   52.156 P t=2376435630 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0265AA500112233 crc=5DF5 air=97
   52.422 P t=2376685327 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0275AA500112233 crc=E594 air=97
   52.641 P t=2376935024 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0285AA500112233 crc=6F7D air=96
   52.906 P t=2377184721 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=AA pl=A0005AA500112233 crc=B7DC air=97
   53.141 P t=2377434417 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=97
